Customer_ID,Age,Gender,Location,Device_Type,Traffic_Source,Session_Count,Return_Customer,Time_of_Day,Time_Spent_on_Site,Pages_Viewed,Product_Category,Product_Category_2,Discount_Code_Used,Payment_Method,Items_in_Cart,Added_to_Cart,Abandonment_Point,Converted,Order_Value
CUST00670,44.0,Female,Dubai,Desktop,Organic,4.0,Yes,Night,20.18,4.0,Home & Kitchen,nan,No,Digital Wallet,3.0,Yes,Cart,No,
CUST00671,30.0,Male,Dubai,Desktop,Email,3.0,Yes,Morning,17.87,5.0,Beauty,nan,No,BNPL,3.0,Yes,Cart,No,
CUST00672,25.0,Female,Sharjah,Mobile,Social Media,,Yes,Evening,6.17,1.0,Beauty,Apparel,No,Credit/Debit Card,,No,Product Page,No,
CUST00673,43.0,Male,Sharjah,Desktop,Social Media,2.0,Yes,Evening,65.32,17.0,Electronics,Books,Yes,Digital Wallet,3.0,Yes,None,Yes,315.78
CUST00674,46.0,Male,Riyadh,Mobile,Direct,3.0,Yes,Evening,7.09,5.0,Electronics,Sports,No,Digital Wallet,,No,Product Page,No,
CUST00675,39.0,Male,Abu Dhabi,Mobile,Social Media,1.0,No,Afternoon,3.31,1.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST00676,35.0,Male,Doha,Desktop,Organic,3.0,Yes,Night,21.95,7.0,Apparel,Toys,No,BNPL,,No,Product Page,No,
CUST00677,28.0,Female,Dubai,Desktop,Direct,2.0,Yes,Evening,28.1,6.0,Home & Kitchen,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00678,34.0,Male,Muscat,Mobile,Paid Search,2.0,Yes,Evening,47.0,10.0,Home & Kitchen,Toys,No,Credit/Debit Card,,No,Product Page,No,
CUST00679,59.0,Male,Riyadh,Mobile,Referral,1.0,No,Evening,10.27,2.0,Grocery,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST00680,35.0,Female,Riyadh,Mobile,Organic,4.0,Yes,Night,18.36,6.0,Apparel,nan,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00681,35.0,Male,Dubai,Mobile,Social Media,1.0,No,Evening,4.36,1.0,Sports,nan,Yes,Digital Wallet,17.0,Yes,Cart,No,
CUST00682,37.0,Female,Dubai,Mobile,Social Media,1.0,No,Evening,29.1,8.0,Home & Kitchen,nan,No,Digital Wallet,,No,Product Page,No,
CUST00683,34.0,Male,Sharjah,Tablet,Referral,2.0,Yes,Afternoon,12.88,4.0,Electronics,nan,No,Digital Wallet,1.0,Yes,None,Yes,312.44
CUST00684,53.0,Male,Riyadh,Desktop,Paid Search,3.0,Yes,Afternoon,20.26,5.0,Home & Kitchen,Beauty,Yes,Cash on Delivery,4.0,Yes,None,Yes,1050.25
CUST00685,46.0,Female,Dubai,Desktop,Social Media,1.0,No,Afternoon,22.71,3.0,Grocery,Home & Kitchen,No,Credit/Debit Card,2.0,Yes,None,Yes,55.08
CUST00686,32.0,Female,London,Mobile,Social Media,2.0,Yes,Night,16.77,4.0,Electronics,nan,No,Digital Wallet,,No,Product Page,No,
CUST00687,,Male,Mumbai,Desktop,Social Media,1.0,No,Night,16.11,3.0,Home & Kitchen,Toys,No,BNPL,1.0,Yes,Checkout,No,
CUST00688,,Female,Sharjah,Mobile,Social Media,1.0,No,Evening,,8.0,Electronics,Books,No,Digital Wallet,,No,Product Page,No,
CUST00689,39.0,Female,London,Mobile,Referral,1.0,No,Afternoon,113.00780069096433,27.0,Apparel,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00690,31.0,Other,Dubai,Mobile,Direct,3.0,Yes,Morning,15.71,2.0,Beauty,nan,No,Credit/Debit Card,4.0,Yes,Checkout,No,
CUST00691,32.0,Male,Dubai,Desktop,Social Media,2.0,Yes,Night,23.04,5.0,Sports,nan,No,Credit/Debit Card,2.0,Yes,None,Yes,188.24
CUST00692,53.0,Male,,Desktop,Social Media,2.0,Yes,Evening,17.49,4.0,Beauty,nan,No,Digital Wallet,3.0,Yes,Checkout,No,
CUST00693,,Female,Riyadh,Mobile,Organic,5.0,Yes,Evening,26.92,5.0,Home & Kitchen,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00694,32.0,Female,Dubai,Mobile,Paid Search,,Yes,Night,22.35,4.0,Books,Grocery,No,Cash on Delivery,,No,Product Page,No,
CUST00695,35.0,Male,London,Mobile,Email,6.0,Yes,Afternoon,115.21981382496334,26.0,Apparel,nan,Yes,Cash on Delivery,3.0,Yes,None,Yes,108.54
CUST00696,45.0,Female,Dubai,Desktop,Direct,2.0,Yes,Night,17.44,7.0,Beauty,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00697,24.0,Male,Abu Dhabi,Mobile,Direct,4.0,Yes,Afternoon,91.0804620031836,18.0,Home & Kitchen,nan,No,Credit/Debit Card,4.0,Yes,Payment Gateway,No,
CUST00698,51.0,Male,Muscat,Mobile,Social Media,2.0,Yes,Night,21.55,6.0,Books,nan,No,Digital Wallet,2.0,Yes,None,Yes,58.49
CUST00699,31.0,Male,Dubai,Mobile,Social Media,2.0,Yes,Evening,12.24,2.0,Sports,nan,No,Cash on Delivery,2.0,Yes,None,Yes,188.2
CUST00700,43.0,Female,Dubai,Mobile,Paid Search,1.0,No,Afternoon,3.61,1.0,Books,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00701,23.0,Male,Riyadh,Mobile,Social Media,2.0,Yes,Night,25.88,3.0,Electronics,Sports,No,BNPL,,No,Product Page,No,
CUST00702,45.0,Female,Dubai,Mobile,Social Media,3.0,Yes,Evening,6.17,5.0,Beauty,Grocery,Yes,Digital Wallet,3.0,Yes,Cart,No,
CUST00703,43.0,Female,Dubai,Desktop,Direct,4.0,Yes,Afternoon,21.28,7.0,Beauty,nan,No,Credit/Debit Card,4.0,Yes,None,Yes,137.21
CUST00704,42.0,Female,Dubai,Mobile,Direct,5.0,Yes,Afternoon,161.67197041138638,32.0,Beauty,nan,No,Digital Wallet,,No,Product Page,No,
CUST00705,29.0,Other,Sharjah,Tablet,Referral,2.0,Yes,Morning,21.1,6.0,Home & Kitchen,nan,No,Credit/Debit Card,2.0,Yes,Payment Gateway,No,
CUST00706,33.0,Female,Mumbai,Desktop,Direct,2.0,Yes,Evening,13.69,3.0,Electronics,Home & Kitchen,No,Digital Wallet,2.0,Yes,None,Yes,368.47
CUST00707,40.0,Other,Muscat,Mobile,Paid Search,1.0,No,Afternoon,8.49,4.0,Apparel,nan,No,Digital Wallet,3.0,Yes,Checkout,No,
CUST00708,32.0,Male,Abu Dhabi,Mobile,Organic,4.0,Yes,Night,25.43,6.0,Apparel,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00709,30.0,Male,Abu Dhabi,Mobile,Paid Search,1.0,No,Afternoon,,3.0,Sports,nan,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00710,51.0,Male,,Mobile,Paid Search,2.0,Yes,Afternoon,25.35,5.0,Sports,Books,No,Credit/Debit Card,2.0,Yes,Payment Gateway,No,
CUST00711,21.0,Male,Mumbai,Desktop,Organic,2.0,Yes,Evening,51.11,12.0,Electronics,nan,No,Digital Wallet,1.0,Yes,Cart,No,
CUST00712,74.0,Female,Dubai,Desktop,Organic,4.0,Yes,Evening,44.44,13.0,Grocery,nan,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST00713,28.0,Male,Abu Dhabi,Mobile,Organic,5.0,Yes,Night,12.29,3.0,Electronics,nan,No,Digital Wallet,,No,Product Page,No,
CUST00714,42.0,Female,Doha,Mobile,Paid Search,2.0,Yes,Evening,15.09,4.0,Apparel,Toys,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00715,41.0,Female,Mumbai,Mobile,Paid Search,2.0,Yes,Afternoon,20.06,5.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00716,29.0,Female,Dubai,Mobile,Paid Search,2.0,Yes,Evening,44.84,10.0,Books,Electronics,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00717,32.0,Male,,Mobile,Paid Search,1.0,No,Morning,16.24,4.0,Beauty,nan,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00718,47.0,Female,Dubai,Mobile,Paid Search,5.0,Yes,Afternoon,9.47,2.0,Apparel,Toys,No,Credit/Debit Card,2.0,Yes,Payment Gateway,No,
CUST00719,36.0,Male,Dubai,Tablet,Organic,4.0,Yes,Afternoon,24.52,6.0,Beauty,Apparel,Yes,BNPL,,No,Product Page,No,
CUST00720,63.0,Male,Riyadh,Mobile,Email,5.0,Yes,Evening,169.60518731038434,49.0,Electronics,Books,Yes,Cash on Delivery,11.0,Yes,None,Yes,603.13
CUST00721,31.0,Female,Doha,Mobile,Social Media,2.0,Yes,Afternoon,12.49,3.0,Apparel,nan,No,BNPL,,No,Product Page,No,
CUST00722,31.0,Female,Riyadh,Desktop,Organic,2.0,Yes,Afternoon,17.09,1.0,Apparel,nan,Yes,Credit/Debit Card,3.0,Yes,None,Yes,120.87
CUST00723,28.0,Male,Dubai,Mobile,Paid Search,1.0,No,Afternoon,11.87,3.0,Electronics,Sports,Yes,BNPL,,No,Product Page,No,
CUST00724,31.0,Female,Dubai,Mobile,Referral,2.0,Yes,Morning,9.55,1.0,Books,Electronics,No,Digital Wallet,2.0,Yes,None,Yes,60.07
CUST00725,37.0,Male,Dubai,Mobile,Social Media,4.0,Yes,Morning,25.48,7.0,Beauty,nan,Yes,Digital Wallet,4.0,Yes,Cart,No,
CUST00726,62.0,Male,Abu Dhabi,Mobile,Email,3.0,Yes,Morning,15.75,3.0,Apparel,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00727,,Male,Kuwait City,Tablet,Direct,7.0,Yes,Afternoon,37.28,8.0,Apparel,nan,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00728,22.0,Female,Dubai,Desktop,Direct,2.0,Yes,Morning,22.33,2.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST00729,34.0,Female,Dubai,Tablet,Paid Search,1.0,No,Afternoon,21.28,7.0,Apparel,Toys,No,Digital Wallet,,No,Product Page,No,
CUST00730,37.0,Male,Abu Dhabi,Desktop,Organic,5.0,Yes,Night,30.53,5.0,Home & Kitchen,Beauty,Yes,Digital Wallet,3.0,Yes,Checkout,No,
CUST00731,52.0,Male,Abu Dhabi,Mobile,Paid Search,2.0,Yes,Evening,26.1,5.0,Apparel,nan,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00732,39.0,Female,Sharjah,Desktop,Paid Search,1.0,No,Evening,15.22,5.0,Beauty,Apparel,No,Credit/Debit Card,,No,Product Page,No,
CUST00733,33.0,Male,Muscat,Tablet,Paid Search,1.0,No,Night,5.57,3.0,Apparel,nan,No,BNPL,2.0,Yes,None,Yes,2970.38
CUST00734,31.0,Male,Dubai,Mobile,Direct,2.0,Yes,Morning,12.24,2.0,Apparel,Sports,Yes,Digital Wallet,,No,Product Page,No,
CUST00735,44.0,Female,Doha,Mobile,Direct,2.0,Yes,Afternoon,28.09,7.0,Grocery,Toys,No,Digital Wallet,3.0,Yes,None,Yes,67.94
CUST00736,37.0,Male,Abu Dhabi,Mobile,Paid Search,1.0,No,Night,2.96,1.0,Apparel,Sports,Yes,Digital Wallet,,No,Product Page,No,
CUST00737,44.0,Female,Abu Dhabi,Mobile,Organic,3.0,Yes,Evening,8.07,3.0,Apparel,Toys,No,Digital Wallet,,No,Product Page,No,
CUST00738,27.0,Male,London,Mobile,Referral,3.0,Yes,Night,16.74,3.0,Apparel,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00739,35.0,Female,Dubai,Tablet,Social Media,1.0,No,Night,23.94,4.0,Apparel,Sports,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00740,46.0,Male,Riyadh,Desktop,Social Media,1.0,No,Afternoon,32.27,8.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00741,25.0,Female,Dubai,Mobile,Social Media,1.0,No,Night,5.69,1.0,Apparel,Beauty,No,Digital Wallet,,No,Product Page,No,
CUST00742,28.0,Male,Sharjah,Mobile,Email,2.0,Yes,Night,11.79,6.0,Books,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00743,36.0,Female,Kuwait City,Desktop,Social Media,2.0,Yes,Evening,10.94,2.0,Sports,Apparel,No,Digital Wallet,3.0,Yes,Payment Gateway,No,
CUST00744,50.0,Female,Cairo,Desktop,Email,4.0,Yes,Night,21.35,3.0,Beauty,nan,Yes,Digital Wallet,5.0,Yes,None,Yes,97.45
CUST00745,55.0,Male,Muscat,Mobile,Social Media,3.0,Yes,Morning,11.66,2.0,Apparel,nan,No,Cash on Delivery,,No,Product Page,No,
CUST00746,29.0,Male,Riyadh,Desktop,Paid Search,1.0,No,Evening,16.94,4.0,Home & Kitchen,Toys,Yes,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00747,44.0,Female,Dubai,Desktop,Social Media,1.0,No,Afternoon,39.62,9.0,Apparel,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00748,54.0,Female,Doha,Desktop,Paid Search,1.0,No,Morning,16.54,5.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST00749,46.0,Male,Doha,Mobile,Social Media,1.0,No,Evening,25.79,8.0,Apparel,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST00750,39.0,Male,Dubai,Mobile,Paid Search,4.0,Yes,Afternoon,23.08,3.0,Home & Kitchen,nan,No,Digital Wallet,,No,Product Page,No,
CUST00751,40.0,Female,Sharjah,Desktop,Email,7.0,Yes,Evening,19.25,6.0,Electronics,Books,No,Credit/Debit Card,,No,Product Page,No,
CUST00752,30.0,Male,Muscat,Mobile,Social Media,1.0,No,Evening,20.38,,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST00753,33.0,Other,Sharjah,Desktop,Email,3.0,Yes,Afternoon,32.79,8.0,Apparel,Sports,No,Digital Wallet,,No,Product Page,No,
CUST00754,35.0,Female,Abu Dhabi,Mobile,Referral,1.0,No,Afternoon,12.18,6.0,Apparel,nan,No,Digital Wallet,1.0,Yes,Cart,No,
CUST00755,35.0,Female,Cairo,Mobile,Email,21.0,Yes,Evening,23.63,5.0,Apparel,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST00756,34.0,Male,Dubai,Mobile,Referral,2.0,Yes,Night,13.17,2.0,Electronics,nan,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST00757,28.0,Male,Dubai,Mobile,Organic,4.0,Yes,Evening,13.45,2.0,Electronics,nan,No,Digital Wallet,,No,Product Page,No,
CUST00758,53.0,Female,Doha,Desktop,Paid Search,30.0,Yes,Evening,66.06,14.0,Apparel,nan,No,Credit/Debit Card,14.0,Yes,None,Yes,315.64
CUST00759,37.0,Female,Abu Dhabi,Mobile,Direct,,Yes,Evening,30.24,9.0,Electronics,Books,No,Cash on Delivery,,No,Product Page,No,
CUST00760,34.0,Other,Doha,Desktop,Direct,2.0,Yes,Afternoon,26.08,5.0,Apparel,nan,No,Digital Wallet,,No,Product Page,No,
CUST00761,25.0,Male,Dubai,Desktop,Direct,2.0,Yes,Evening,16.41,4.0,Electronics,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST00762,44.0,Male,Dubai,Mobile,Organic,7.0,Yes,Night,21.29,7.0,Beauty,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00763,31.0,Male,Dubai,Desktop,Organic,5.0,Yes,Evening,15.92,5.0,Apparel,nan,No,Cash on Delivery,3.0,Yes,Cart,No,
CUST00764,32.0,Female,London,Mobile,Paid Search,1.0,No,Afternoon,17.74,4.0,Apparel,nan,No,Digital Wallet,,No,Product Page,No,
CUST00765,32.0,Male,Abu Dhabi,Desktop,Email,5.0,Yes,Afternoon,25.5,6.0,Electronics,Home & Kitchen,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00766,45.0,Male,Abu Dhabi,Mobile,Paid Search,2.0,Yes,Evening,11.34,5.0,Electronics,nan,No,Digital Wallet,1.0,Yes,Checkout,No,
CUST00767,41.0,Male,Dubai,Mobile,Paid Search,1.0,No,Evening,12.48,6.0,Electronics,Sports,Yes,BNPL,,No,Product Page,No,
CUST00768,23.0,Male,Dubai,Mobile,Organic,3.0,Yes,Afternoon,16.1,,Toys,nan,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00769,51.0,Other,Abu Dhabi,Desktop,Social Media,1.0,No,Night,10.42,5.0,Sports,Electronics,No,Credit/Debit Card,,No,Product Page,No,
CUST00770,,Female,Dubai,Desktop,Paid Search,2.0,Yes,Afternoon,14.88,3.0,Electronics,Sports,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00771,39.0,Male,Sharjah,Mobile,Email,3.0,Yes,Afternoon,,6.0,Home & Kitchen,Toys,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00772,30.0,Male,Sharjah,Mobile,Direct,2.0,Yes,Night,8.42,2.0,Apparel,Sports,No,Credit/Debit Card,,No,Product Page,No,
CUST00773,49.0,Male,Kuwait City,Mobile,Organic,5.0,Yes,Afternoon,15.2,2.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST00774,38.0,Male,Riyadh,Desktop,Organic,3.0,Yes,Night,39.41,9.0,Beauty,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00775,32.0,Male,Sharjah,Mobile,Referral,3.0,Yes,Afternoon,11.35,5.0,Electronics,nan,Yes,BNPL,3.0,Yes,None,Yes,426.63
CUST00776,26.0,Female,Dubai,Desktop,Paid Search,2.0,Yes,Afternoon,10.96,4.0,Apparel,nan,Yes,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00777,36.0,Male,Doha,Mobile,Email,6.0,Yes,Afternoon,25.25,6.0,Beauty,nan,Yes,BNPL,,No,Product Page,No,
CUST00778,52.0,Male,Doha,Mobile,Paid Search,1.0,No,Evening,20.06,5.0,Home & Kitchen,Beauty,Yes,Credit/Debit Card,3.0,Yes,None,Yes,201.58
CUST00779,33.0,Male,Dubai,Desktop,Social Media,2.0,Yes,Night,33.71,9.0,Grocery,Home & Kitchen,Yes,Digital Wallet,4.0,Yes,Cart,No,
CUST00780,25.0,Female,Cairo,Desktop,Organic,2.0,Yes,Morning,,6.0,Sports,nan,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00781,33.0,Female,Dubai,Desktop,Email,4.0,Yes,Morning,18.46,4.0,Sports,Electronics,Yes,Credit/Debit Card,3.0,Yes,None,Yes,154.34
CUST00782,78.0,Female,Dubai,Mobile,Paid Search,1.0,No,Evening,6.43,1.0,Apparel,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00783,38.0,Female,Dubai,Desktop,Paid Search,2.0,Yes,Afternoon,25.23,6.0,Electronics,nan,No,Digital Wallet,1.0,Yes,Cart,No,
CUST00784,30.0,Female,Cairo,Mobile,Organic,2.0,Yes,Afternoon,47.86,10.0,Beauty,Apparel,Yes,Digital Wallet,3.0,Yes,None,Yes,102.03
CUST00785,16.0,Male,Sharjah,Desktop,Organic,4.0,Yes,Evening,14.26,4.0,Toys,nan,Yes,BNPL,,No,Product Page,No,
CUST00786,25.0,Female,Kuwait City,Mobile,Organic,6.0,Yes,Evening,20.96,7.0,Apparel,nan,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00787,42.0,Male,Dubai,Mobile,Social Media,1.0,No,Afternoon,7.82,2.0,Toys,Books,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00788,31.0,Male,,Mobile,Organic,,Yes,Morning,13.71,3.0,Electronics,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00789,29.0,Female,Abu Dhabi,Mobile,Paid Search,1.0,No,Afternoon,12.53,4.0,Apparel,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST00790,49.0,Male,Muscat,Mobile,Paid Search,2.0,Yes,Morning,12.65,7.0,Electronics,nan,No,Credit/Debit Card,2.0,Yes,None,Yes,397.08
CUST00791,52.0,Female,Dubai,Desktop,Organic,2.0,Yes,Evening,18.48,3.0,Home & Kitchen,nan,No,Credit/Debit Card,2.0,Yes,None,Yes,189.77
CUST00792,42.0,Male,Dubai,Desktop,Organic,5.0,Yes,Night,27.78,8.0,Sports,nan,Yes,Digital Wallet,10.0,Yes,Cart,No,
CUST00793,53.0,Female,Dubai,Tablet,Paid Search,1.0,No,Morning,15.84,4.0,Apparel,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST00794,48.0,Female,Muscat,Mobile,Paid Search,1.0,No,Morning,22.15,5.0,Books,nan,Yes,Cash on Delivery,3.0,Yes,Cart,No,
CUST00795,36.0,Other,Sharjah,Mobile,Organic,28.0,Yes,Morning,17.44,3.0,Home & Kitchen,Toys,No,Credit/Debit Card,4.0,Yes,Checkout,No,
CUST00796,28.0,Female,Abu Dhabi,Desktop,Paid Search,2.0,Yes,Night,10.97,6.0,Home & Kitchen,Beauty,No,Digital Wallet,1.0,Yes,Cart,No,
CUST00797,33.0,Female,Sharjah,Mobile,Social Media,3.0,Yes,Morning,9.9,3.0,Sports,nan,Yes,BNPL,2.0,Yes,Checkout,No,
CUST00798,31.0,Female,Mumbai,Mobile,Social Media,1.0,No,Night,21.43,6.0,Electronics,Books,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00799,44.0,Male,Muscat,Desktop,Paid Search,2.0,Yes,Afternoon,19.56,3.0,Sports,nan,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00800,35.0,Male,Doha,Mobile,Paid Search,12.0,Yes,Afternoon,27.41,6.0,Apparel,nan,No,BNPL,1.0,Yes,Cart,No,
CUST00801,23.0,Female,,Mobile,Direct,5.0,Yes,Morning,7.54,3.0,Apparel,nan,No,Digital Wallet,,No,Product Page,No,
CUST00802,34.0,Other,Dubai,Desktop,Organic,2.0,Yes,Evening,35.27,8.0,Home & Kitchen,Grocery,No,Digital Wallet,2.0,Yes,None,Yes,226.57
CUST00803,30.0,Female,London,Mobile,Organic,2.0,Yes,Evening,22.85,6.0,Books,nan,No,Digital Wallet,3.0,Yes,None,Yes,44.27
CUST00804,20.0,Female,Abu Dhabi,Desktop,Organic,7.0,Yes,Evening,20.53,8.0,Home & Kitchen,Grocery,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00805,27.0,Female,Dubai,Mobile,Organic,5.0,Yes,Afternoon,33.81,9.0,Beauty,nan,No,Cash on Delivery,,No,Product Page,No,
CUST00806,57.0,Male,Sharjah,Desktop,Direct,5.0,Yes,Afternoon,18.31,4.0,Sports,nan,No,Digital Wallet,,No,Product Page,No,
CUST00807,26.0,Male,Cairo,Mobile,Organic,2.0,Yes,Afternoon,12.56,3.0,Apparel,nan,No,Cash on Delivery,,No,Product Page,No,
CUST00808,20.0,Male,Abu Dhabi,Desktop,Paid Search,2.0,Yes,Afternoon,31.51,6.0,Sports,nan,No,BNPL,2.0,Yes,None,Yes,182.74
CUST00809,41.0,Male,Riyadh,Mobile,Organic,7.0,Yes,Afternoon,15.51,3.0,Apparel,Toys,No,Digital Wallet,,No,Product Page,No,
CUST00810,31.0,Female,Kuwait City,Desktop,Social Media,1.0,No,Evening,15.05,3.0,Electronics,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST00811,43.0,Other,Abu Dhabi,Mobile,Organic,3.0,Yes,Afternoon,11.74,4.0,Apparel,nan,Yes,BNPL,,No,Product Page,No,
CUST00812,31.0,Female,Dubai,Mobile,Social Media,1.0,No,Evening,11.69,4.0,Apparel,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST00813,33.0,Male,Mumbai,Desktop,Direct,2.0,Yes,Afternoon,12.47,4.0,Electronics,Books,No,Credit/Debit Card,2.0,Yes,None,Yes,338.28
CUST00814,32.0,Male,London,Mobile,Organic,5.0,Yes,Morning,20.33,5.0,Apparel,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00815,37.0,Male,Muscat,Mobile,Paid Search,6.0,Yes,Evening,15.79,4.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST00816,36.0,Female,Doha,Mobile,Paid Search,1.0,No,Afternoon,19.78,,Beauty,nan,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST00817,49.0,Male,Abu Dhabi,Mobile,Social Media,32.0,Yes,Morning,6.0,1.0,Home & Kitchen,nan,Yes,Credit/Debit Card,5.0,Yes,Payment Gateway,No,
CUST00818,26.0,Male,Cairo,Mobile,Paid Search,4.0,Yes,Night,,7.0,Beauty,nan,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00819,36.0,Male,Dubai,Mobile,Social Media,1.0,No,Evening,27.87,4.0,Apparel,nan,No,Credit/Debit Card,1.0,Yes,None,Yes,118.19
CUST00820,34.0,Male,Kuwait City,Mobile,Social Media,1.0,No,Evening,10.47,3.0,Sports,nan,No,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST00821,50.0,Female,Cairo,Desktop,Social Media,1.0,No,Night,18.52,3.0,Electronics,nan,No,BNPL,2.0,Yes,Cart,No,
CUST00822,45.0,Male,Riyadh,Mobile,Referral,1.0,No,Afternoon,15.57,3.0,Home & Kitchen,Toys,No,Cash on Delivery,,No,Product Page,No,
CUST00823,50.0,Male,Kuwait City,Mobile,Social Media,1.0,No,Night,13.02,2.0,Apparel,nan,No,BNPL,,No,Product Page,No,
CUST00824,64.0,Male,Kuwait City,Tablet,Paid Search,1.0,No,Afternoon,19.74,3.0,Home & Kitchen,Toys,No,Credit/Debit Card,1.0,Yes,None,Yes,91.8
CUST00825,42.0,Male,Dubai,Desktop,Paid Search,2.0,Yes,Evening,,4.0,Apparel,nan,No,Digital Wallet,2.0,Yes,None,Yes,117.71
CUST00826,24.0,Female,Doha,Mobile,Social Media,3.0,Yes,Night,9.79,4.0,Sports,Books,Yes,Digital Wallet,3.0,Yes,Cart,No,
CUST00827,55.0,Female,Dubai,Mobile,Paid Search,33.0,Yes,Night,18.8,4.0,Books,nan,Yes,Cash on Delivery,4.0,Yes,Cart,No,
CUST00828,41.0,Male,Sharjah,Tablet,Organic,4.0,Yes,Evening,9.06,1.0,Beauty,Apparel,No,BNPL,2.0,Yes,None,Yes,123.11
CUST00829,45.0,Female,Dubai,Mobile,Paid Search,1.0,No,Evening,19.99,,Electronics,nan,No,BNPL,1.0,Yes,Cart,No,
CUST00830,23.0,Male,Abu Dhabi,Mobile,Organic,5.0,Yes,Evening,28.01,7.0,Apparel,Toys,No,Digital Wallet,,No,Product Page,No,
CUST00831,45.0,Female,Muscat,Mobile,Email,4.0,Yes,Morning,12.21,4.0,Books,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00832,41.0,Male,Mumbai,Desktop,Paid Search,1.0,No,Evening,43.67,8.0,Apparel,Beauty,No,Cash on Delivery,2.0,Yes,None,Yes,180.84
CUST00833,42.0,Male,Abu Dhabi,Mobile,Social Media,1.0,No,Afternoon,9.2,2.0,Grocery,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00834,36.0,Female,Sharjah,Desktop,Social Media,1.0,No,Evening,12.29,2.0,Apparel,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00835,46.0,Female,Sharjah,Desktop,Email,2.0,Yes,Evening,,3.0,Grocery,Toys,No,Credit/Debit Card,,No,Product Page,No,
CUST00836,29.0,Female,London,Mobile,Social Media,2.0,Yes,Night,19.25,4.0,Books,nan,No,Digital Wallet,,No,Product Page,No,
CUST00837,42.0,Male,Sharjah,Desktop,Organic,3.0,Yes,Afternoon,23.05,5.0,Beauty,Apparel,No,Digital Wallet,2.0,Yes,None,Yes,98.6
CUST00838,26.0,Male,Doha,Mobile,Email,3.0,Yes,Evening,9.8,3.0,Electronics,Home & Kitchen,Yes,Credit/Debit Card,,No,Product Page,No,
